instance_id|date|hour|is_holiday|is_workingday|weather_condition|normalized_temp_actual|normalized_temp_feels_like|normalized_humidity|normalized_wind_speed|casual_users_cnt|registered_users_cnt
11255|2012-04-19|3|No|Yes|misty|0.42|0.4242|0.77|0.0|1|3
7952|2011-12-02|23|No|Yes|clear|0.32|0.303|0.53|0.2836|14|81
15059|2012-09-24|15|No|Yes|clear|0.6|0.6212|0.31|0.0|84|216
12739|2012-06-19|23|No|Yes|clear|0.72|0.697|0.79|0.1343|23|102
14106|2012-08-15|22|No|Yes|clear|0.7|0.6515|0.61|0.1642|29|197
3278|2011-05-21|11|No|No|clear|0.64|0.6212|0.53|0.1343|173|245
10759|2012-03-29|9|No|Yes|clear|0.48|0.4697|0.48|0.4179|22|299
4069|2011-06-23|10|No|Yes|misty|0.76|0.7273|0.66|0.1343|39|88
4409|2011-07-07|14|No|Yes|clear|0.86|0.7879|0.41|0.2537|39|121
13386|2012-07-16|22|No|Yes|clear|0.76|0.7121|0.62|0.0896|56|228
16256|2012-11-15|1|No|Yes|misty|0.26|0.2727|0.65|0.1045|2|14
9730|2012-02-15|8|No|Yes|clear|0.32|0.2879|0.61|0.3582|7|508
11415|2012-04-25|19|No|Yes|clear|0.6|0.5909|0.2|0.194|42|501
10668|2012-03-25|14|No|No|misty|0.44|0.4394|0.88|0.1642|123|291
452|2011-01-20|20|No|Yes|misty|0.26|0.2424|0.6|0.2836|2|124
7263|2011-11-04|5|No|Yes|misty|0.38|0.3939|0.87|0.0|0|23
3732|2011-06-09|9|No|Yes|clear|0.84|0.7879|0.49|0.0|20|148
7257|2011-11-03|23|No|Yes|clear|0.4|0.4091|0.82|0.0896|15|80
16652|2012-12-01|14|No|No|misty|0.36|0.3788|0.71|0.0|110|369
4987|2011-07-31|16|No|No|clear|0.92|0.7727|0.17|0.2836|98|208
3664|2011-06-06|13|No|Yes|clear|0.78|0.6818|0.35|0.0|28|152
2764|2011-04-30|1|No|No|misty|0.44|0.4394|0.54|0.1642|15|59
8851|2012-01-09|14|No|Yes|light snow/rain|0.22|0.2273|0.75|0.1642|5|45
13904|2012-08-07|12|No|Yes|misty|0.8|0.7576|0.55|0.1343|86|197
1856|2011-03-23|1|No|Yes|light snow/rain|0.34|0.3182|0.76|0.2239|0|7
12813|2012-06-23|1|No|No|clear|0.66|0.6061|0.78|0.1343|16|107
1000|2011-02-14|7|No|Yes|clear|0.34|0.303|0.46|0.2985|2|96
390|2011-01-17|17|Yes|No|clear|0.2|0.197|0.51|0.194|4|67
11600|2012-05-03|12|No|Yes|clear|0.56|0.5303|0.73|0.1343|64|237
6427|2011-09-30|8|No|Yes|clear|0.54|0.5152|0.77|0.1343|31|425
1477|2011-03-06|20|No|No|light snow/rain|0.28|0.2424|1.0|0.4179|3|8
2241|2011-04-08|5|No|Yes|misty|0.32|0.3182|0.87|0.194|1|8
10579|2012-03-21|21|No|Yes|clear|0.54|0.5152|0.83|0.1045|47|204
16823|2012-12-08|17|No|No|clear|0.38|0.3939|0.87|0.1343|77|268
8113|2011-12-09|16|No|Yes|clear|0.36|0.3485|0.62|0.1343|24|226
993|2011-02-14|0|No|Yes|clear|0.38|0.3939|0.37|0.3582|3|8
7033|2011-10-25|15|No|Yes|clear|0.56|0.5303|0.37|0.1045|63|171
4998|2011-08-01|3|No|Yes|clear|0.7|0.6667|0.79|0.1642|0|4
3923|2011-06-17|8|No|Yes|misty|0.6|0.5606|0.83|0.0|28|426
2973|2011-05-08|18|No|No|clear|0.58|0.5455|0.49|0.0|63|205
11579|2012-05-02|15|No|Yes|clear|0.64|0.6061|0.65|0.194|52|204
6872|2011-10-18|21|No|Yes|misty|0.54|0.5152|0.68|0.1343|28|178
15175|2012-09-29|11|No|No|clear|0.56|0.5303|0.52|0.2836|217|446
14253|2012-08-22|1|No|Yes|clear|0.62|0.5909|0.78|0.0|1|20
4770|2011-07-22|15|No|Yes|clear|0.94|0.9848|0.51|0.2985|32|101
1294|2011-02-27|1|No|No|clear|0.26|0.2576|0.87|0.194|7|30
10017|2012-02-27|9|No|Yes|clear|0.26|0.2576|0.6|0.194|11|219
11066|2012-04-11|6|No|Yes|clear|0.28|0.2879|0.56|0.1045|3|103
4174|2011-06-27|19|No|Yes|clear|0.72|0.6818|0.62|0.194|56|340
2536|2011-04-20|13|No|Yes|clear|0.7|0.6515|0.48|0.3881|42|135
16817|2012-12-08|11|No|No|misty|0.4|0.4091|0.87|0.1045|63|341
1908|2011-03-25|6|No|Yes|clear|0.18|0.1818|0.74|0.2239|0|32
15689|2012-10-20|21|No|No|clear|0.46|0.4545|0.47|0.2239|72|224
4947|2011-07-30|0|No|No|clear|0.76|0.697|0.55|0.194|60|73
8561|2011-12-28|11|No|Yes|clear|0.36|0.3333|0.46|0.3582|18|93
6034|2011-09-13|23|No|Yes|clear|0.64|0.5909|0.78|0.1045|15|59
7620|2011-11-19|2|No|No|clear|0.24|0.2424|0.56|0.1642|12|34
1152|2011-02-20|18|No|No|misty|0.34|0.3333|0.36|0.1343|30|71
1568|2011-03-10|18|No|Yes|light snow/rain|0.44|0.4394|0.0|0.3582|2|80
3172|2011-05-17|1|No|Yes|light snow/rain|0.56|0.5303|0.88|0.0|7|6
15667|2012-10-19|23|No|Yes|clear|0.46|0.4545|0.88|0.1045|13|118
9690|2012-02-13|16|No|Yes|clear|0.36|0.3485|0.23|0.194|5|206
7107|2011-10-28|17|No|Yes|misty|0.36|0.3485|0.5|0.1343|35|411
16558|2012-11-27|15|No|Yes|misty|0.3|0.2727|0.75|0.2985|9|146
4161|2011-06-27|6|No|Yes|misty|0.62|0.5909|0.78|0.1642|4|90
4288|2011-07-02|13|No|No|clear|0.82|0.7121|0.3|0.1045|178|226
2231|2011-04-07|19|No|Yes|clear|0.46|0.4545|0.59|0.2985|34|192
14000|2012-08-11|12|No|No|clear|0.76|0.7121|0.58|0.2239|214|332
175|2011-01-08|13|No|No|clear|0.2|0.1818|0.44|0.3284|7|95
1904|2011-03-25|2|No|Yes|clear|0.2|0.197|0.69|0.2239|0|5
9292|2012-01-28|1|No|No|clear|0.3|0.303|0.52|0.1642|1|57
8753|2012-01-05|12|No|Yes|clear|0.3|0.2879|0.49|0.2537|6|114
14842|2012-09-15|14|No|No|clear|0.68|0.6364|0.34|0.3284|325|390
3409|2011-05-26|22|No|Yes|clear|0.7|0.6515|0.65|0.1343|23|157
1539|2011-03-09|11|No|Yes|misty|0.32|0.2879|0.76|0.3881|15|44
2293|2011-04-10|9|No|No|misty|0.38|0.3939|0.94|0.1343|31|50
9524|2012-02-06|18|No|Yes|clear|0.38|0.3939|0.43|0.2239|11|426
1364|2011-03-02|2|No|Yes|clear|0.22|0.2273|0.69|0.194|0|2
4358|2011-07-05|11|No|Yes|clear|0.78|0.697|0.46|0.1045|75|97
13912|2012-08-07|20|No|Yes|misty|0.74|0.697|0.7|0.1343|74|374
5261|2011-08-12|2|No|Yes|clear|0.62|0.6212|0.57|0.194|0|15
14105|2012-08-15|21|No|Yes|clear|0.7|0.6515|0.61|0.194|49|266
14351|2012-08-26|3|No|No|misty|0.64|0.5758|0.89|0.2537|11|42
681|2011-01-31|16|No|Yes|misty|0.16|0.1818|0.56|0.194|3|83
13051|2012-07-02|23|No|Yes|clear|0.74|0.6667|0.51|0.1045|12|90
14943|2012-09-19|19|No|Yes|clear|0.56|0.5303|0.43|0.2239|72|539
3665|2011-06-06|14|No|Yes|clear|0.78|0.6818|0.31|0.1343|46|99
1662|2011-03-14|19|No|Yes|clear|0.36|0.3485|0.43|0.1343|17|133
509|2011-01-23|7|No|No|clear|0.08|0.1061|0.58|0.1642|1|1
167|2011-01-08|5|No|No|misty|0.16|0.1667|0.74|0.1642|0|5
15679|2012-10-20|11|No|No|clear|0.54|0.5152|0.52|0.2239|204|408
9199|2012-01-24|4|No|Yes|misty|0.3|0.3182|1.0|0.0896|0|2
2151|2011-04-04|11|No|Yes|clear|0.6|0.6212|0.4|0.3881|58|66
7366|2011-11-08|12|No|Yes|clear|0.52|0.5|0.52|0.1343|28|175
1915|2011-03-25|13|No|Yes|clear|0.32|0.3182|0.39|0.194|34|104
11687|2012-05-07|3|No|Yes|clear|0.5|0.4848|0.77|0.194|2|3
7264|2011-11-04|6|No|Yes|misty|0.38|0.3939|0.87|0.0896|2|64
3855|2011-06-14|12|No|Yes|clear|0.64|0.6212|0.41|0.3582|30|139
4200|2011-06-28|21|No|Yes|clear|0.74|0.697|0.66|0.2836|31|164
7362|2011-11-08|8|No|Yes|clear|0.32|0.3333|0.93|0.1045|11|455
10729|2012-03-28|3|No|Yes|clear|0.34|0.303|0.42|0.3284|1|4
1105|2011-02-18|18|No|Yes|clear|0.64|0.6212|0.33|0.3284|29|195
12068|2012-05-23|0|No|Yes|clear|0.62|0.5909|0.78|0.1343|19|28
14818|2012-09-14|14|No|Yes|misty|0.72|0.6515|0.45|0.1642|113|258
9945|2012-02-24|9|No|Yes|light snow/rain|0.36|0.3333|0.81|0.2537|15|229
5311|2011-08-14|4|No|No|light snow/rain|0.64|0.5606|0.94|0.194|1|2
14264|2012-08-22|12|No|Yes|clear|0.74|0.6667|0.51|0.0|59|253
11109|2012-04-13|1|No|Yes|clear|0.36|0.3485|0.46|0.194|2|28
11157|2012-04-15|1|No|No|misty|0.54|0.5152|0.56|0.1642|17|89
5755|2011-09-02|5|No|Yes|misty|0.6|0.5606|0.83|0.1343|0|20
153|2011-01-07|15|No|Yes|misty|0.2|0.2121|0.37|0.1642|9|63
15011|2012-09-22|15|No|No|clear|0.74|0.6667|0.48|0.3881|307|443
5680|2011-08-30|2|No|Yes|clear|0.54|0.5152|0.73|0.1045|2|8
12100|2012-05-24|8|No|Yes|clear|0.62|0.5909|0.73|0.1343|33|659
2833|2011-05-02|22|No|Yes|misty|0.6|0.5909|0.73|0.0|28|97
10745|2012-03-28|19|No|Yes|clear|0.6|0.6212|0.56|0.194|41|415
14755|2012-09-11|23|No|Yes|clear|0.54|0.5152|0.68|0.1045|18|91
13330|2012-07-14|14|No|No|clear|0.8|0.7576|0.55|0.1045|269|363
3552|2011-06-01|21|No|Yes|clear|0.74|0.697|0.7|0.2836|29|161
3723|2011-06-09|0|No|Yes|misty|0.74|0.7121|0.79|0.1343|7|40
13926|2012-08-08|10|No|Yes|misty|0.8|0.7424|0.52|0.1343|63|151
16182|2012-11-11|23|No|No|clear|0.42|0.4242|0.71|0.194|16|93
12542|2012-06-11|18|No|Yes|misty|0.8|0.7273|0.43|0.2985|105|726
4539|2011-07-13|0|No|Yes|clear|0.76|0.7121|0.62|0.0|9|37
14067|2012-08-14|7|No|Yes|misty|0.66|0.6061|0.83|0.0896|1|178
10015|2012-02-27|7|No|Yes|clear|0.24|0.2273|0.6|0.2239|2|278
12279|2012-05-31|19|No|Yes|clear|0.72|0.6515|0.34|0.1642|104|487
14225|2012-08-20|21|No|Yes|clear|0.6|0.5606|0.83|0.0|26|219
8464|2011-12-24|7|No|No|clear|0.3|0.2727|0.7|0.3582|0|10
1992|2011-03-28|20|No|Yes|clear|0.32|0.3333|0.22|0.1045|5|107
16707|2012-12-03|21|No|Yes|clear|0.44|0.4394|0.82|0.194|14|207
8502|2011-12-25|22|No|No|clear|0.28|0.2727|0.61|0.1642|2|15
15013|2012-09-22|17|No|No|clear|0.74|0.6667|0.51|0.3284|195|451
5142|2011-08-07|3|No|No|misty|0.7|0.6667|0.84|0.1343|9|23
10744|2012-03-28|18|No|Yes|clear|0.6|0.6061|0.6|0.2239|61|580
11792|2012-05-11|12|No|Yes|clear|0.56|0.5303|0.28|0.4179|89|259
11815|2012-05-12|11|No|No|clear|0.62|0.6212|0.41|0.0896|157|365
3812|2011-06-12|17|No|No|light snow/rain|0.68|0.6364|0.83|0.2836|94|158
16431|2012-11-22|8|Yes|No|clear|0.24|0.2424|0.75|0.1343|20|77
3451|2011-05-28|16|No|No|clear|0.76|0.697|0.55|0.2836|201|201
4592|2011-07-15|5|No|Yes|clear|0.6|0.5909|0.73|0.1343|7|16
7353|2011-11-07|23|No|Yes|clear|0.36|0.3636|0.87|0.0896|1|47
206|2011-01-09|20|No|No|clear|0.14|0.1212|0.46|0.2537|0|38
9328|2012-01-29|13|No|No|clear|0.32|0.303|0.26|0.2239|78|238
6681|2011-10-10|22|Yes|No|clear|0.56|0.5303|0.88|0.0896|22|104
16244|2012-11-14|13|No|Yes|clear|0.36|0.3333|0.43|0.2537|32|182
2750|2011-04-29|11|No|Yes|clear|0.6|0.6212|0.38|0.2239|49|108
11806|2012-05-12|2|No|No|clear|0.46|0.4545|0.59|0.1343|10|46
8498|2011-12-25|18|No|No|clear|0.32|0.3182|0.7|0.194|7|23
1850|2011-03-22|19|No|Yes|misty|0.44|0.4394|0.54|0.2537|22|142
13700|2012-07-30|0|No|Yes|clear|0.7|0.6667|0.74|0.0896|12|46
6029|2011-09-13|18|No|Yes|clear|0.7|0.6515|0.61|0.1642|67|472
10181|2012-03-05|6|No|Yes|clear|0.18|0.197|0.59|0.1343|2|89
3241|2011-05-19|22|No|Yes|light snow/rain|0.5|0.4848|0.82|0.2985|11|68
10991|2012-04-08|2|No|No|clear|0.44|0.4394|0.24|0.2239|7|25
12708|2012-06-18|16|No|Yes|misty|0.6|0.5909|0.73|0.194|53|279
15007|2012-09-22|11|No|No|clear|0.7|0.6515|0.58|0.2836|189|437
3110|2011-05-14|11|No|No|misty|0.52|0.5|0.94|0.1343|72|207
13132|2012-07-06|8|No|Yes|clear|0.8|0.7121|0.41|0.1642|28|557
12252|2012-05-30|16|No|Yes|clear|0.72|0.6667|0.51|0.1642|46|352
10180|2012-03-05|5|No|Yes|clear|0.2|0.2273|0.55|0.0896|1|17
5935|2011-09-09|19|No|Yes|clear|0.66|0.5909|0.89|0.1642|33|316
15488|2012-10-12|12|No|Yes|clear|0.54|0.5152|0.39|0.4627|75|312
5811|2011-09-04|13|No|No|misty|0.78|0.7424|0.62|0.2836|245|174
8576|2011-12-29|2|No|Yes|clear|0.2|0.2273|0.51|0.1045|0|3
5635|2011-08-27|16|No|No|light snow/rain|0.64|0.5758|0.89|0.5224|10|14
4308|2011-07-03|9|No|No|clear|0.7|0.6667|0.74|0.2537|82|99
11581|2012-05-02|17|No|Yes|clear|0.6|0.5909|0.73|0.2537|70|659
3157|2011-05-16|10|No|Yes|clear|0.62|0.6061|0.65|0.0896|37|75
6535|2011-10-04|20|No|Yes|clear|0.52|0.5|0.68|0.2239|25|236
10920|2012-04-05|3|No|Yes|clear|0.42|0.4242|0.41|0.2985|0|5
16826|2012-12-08|20|No|No|misty|0.36|0.3788|1.0|0.0|20|162
13525|2012-07-22|17|No|No|clear|0.74|0.697|0.66|0.2239|188|368
1381|2011-03-02|19|No|Yes|clear|0.4|0.4091|0.28|0.5224|6|144
15686|2012-10-20|18|No|No|clear|0.52|0.5|0.39|0.2239|165|356
8892|2012-01-11|8|No|Yes|clear|0.2|0.2273|0.82|0.1045|11|488
3833|2011-06-13|14|No|Yes|clear|0.7|0.6364|0.34|0.2537|55|145
825|2011-02-06|19|No|No|clear|0.28|0.2879|0.61|0.1343|1|20
4777|2011-07-22|22|No|Yes|misty|0.84|0.7879|0.49|0.0896|44|105
7998|2011-12-04|21|No|No|clear|0.36|0.3636|0.81|0.1045|7|65
4277|2011-07-02|2|No|No|clear|0.64|0.6212|0.53|0.0|9|43
8446|2011-12-23|13|No|Yes|clear|0.4|0.4091|0.5|0.4627|17|177
13407|2012-07-17|19|No|Yes|clear|0.88|0.7879|0.35|0.2537|69|478
581|2011-01-26|11|No|Yes|light snow/rain|0.22|0.197|0.93|0.3284|6|35
14586|2012-09-04|22|No|Yes|clear|0.74|0.697|0.7|0.2836|25|154
279|2011-01-13|1|No|Yes|clear|0.14|0.1212|0.5|0.2836|0|2
6772|2011-10-14|17|No|Yes|clear|0.58|0.5455|0.46|0.4179|55|426
7416|2011-11-10|14|No|Yes|light snow/rain|0.36|0.3333|0.87|0.2836|6|58
3253|2011-05-20|10|No|Yes|clear|0.56|0.5303|0.64|0.194|44|104
15259|2012-10-02|23|No|Yes|misty|0.62|0.5455|0.94|0.0|11|87
10673|2012-03-25|19|No|No|clear|0.5|0.4848|0.72|0.2537|114|261
17373|2012-12-31|17|No|Yes|misty|0.26|0.2879|0.48|0.0896|14|150
290|2011-01-13|12|No|Yes|clear|0.2|0.1667|0.44|0.4179|3|49
13316|2012-07-14|0|No|No|misty|0.72|0.6667|0.48|0.0896|35|156
3076|2011-05-13|1|No|Yes|clear|0.52|0.5|0.83|0.1642|5|15
16846|2012-12-09|16|No|No|light snow/rain|0.36|0.3485|0.93|0.1642|33|220
14894|2012-09-17|18|No|Yes|misty|0.62|0.5909|0.73|0.1642|66|708
13657|2012-07-28|5|No|No|clear|0.68|0.6364|0.79|0.1642|4|10
12328|2012-06-02|20|No|No|clear|0.62|0.6212|0.35|0.2836|139|260
11547|2012-05-01|7|No|Yes|misty|0.5|0.4848|0.94|0.2537|8|161
9583|2012-02-09|5|No|Yes|clear|0.2|0.1818|0.75|0.2836|0|18
13355|2012-07-15|15|No|No|clear|0.86|0.803|0.47|0.1343|182|307
15047|2012-09-24|3|No|Yes|clear|0.46|0.4545|0.63|0.1642|0|5
271|2011-01-12|17|No|Yes|clear|0.2|0.1818|0.47|0.3582|0|139
4571|2011-07-14|8|No|Yes|clear|0.64|0.6212|0.5|0.3582|53|433
17356|2012-12-31|0|No|Yes|clear|0.18|0.1818|0.55|0.194|4|30
15291|2012-10-04|7|No|Yes|misty|0.64|0.5758|0.89|0.0896|12|379
16027|2012-11-05|11|No|Yes|clear|0.34|0.3182|0.46|0.2239|31|119
16503|2012-11-25|8|No|No|misty|0.22|0.2273|0.51|0.194|2|32
12400|2012-06-05|20|No|Yes|clear|0.56|0.5303|0.49|0.2239|44|371
11411|2012-04-25|15|No|Yes|clear|0.58|0.5455|0.19|0.1642|47|182
9584|2012-02-09|6|No|Yes|clear|0.2|0.1818|0.75|0.2836|1|75
6697|2011-10-11|14|No|Yes|light snow/rain|0.6|0.5909|0.73|0.1045|54|117
12168|2012-05-27|4|No|No|clear|0.62|0.5758|0.83|0.194|4|7
4317|2011-07-03|18|No|No|light snow/rain|0.8|0.7424|0.49|0.8507|74|107
3181|2011-05-17|10|No|Yes|light snow/rain|0.54|0.5152|0.88|0.2537|31|73
14641|2012-09-07|5|No|Yes|clear|0.62|0.5606|0.88|0.0|1|39
1423|2011-03-04|13|No|Yes|clear|0.34|0.3182|0.42|0.2239|13|74
8276|2011-12-16|11|No|Yes|misty|0.34|0.303|0.42|0.2985|9|135
9066|2012-01-18|15|No|Yes|clear|0.3|0.2576|0.33|0.5224|8|122
11031|2012-04-09|18|No|Yes|clear|0.54|0.5152|0.34|0.2985|60|586
14930|2012-09-19|6|No|Yes|clear|0.52|0.5|0.63|0.2537|6|166
4558|2011-07-13|19|No|Yes|clear|0.7|0.6667|0.79|0.1045|79|340
12693|2012-06-18|1|No|Yes|clear|0.54|0.5152|0.77|0.2239|9|5
7813|2011-11-27|3|No|No|clear|0.34|0.3636|0.87|0.0|9|8
12840|2012-06-24|4|No|No|misty|0.66|0.6212|0.65|0.0|4|9
6298|2011-09-24|23|No|No|misty|0.6|0.5455|0.88|0.0896|27|123
9905|2012-02-22|17|No|Yes|clear|0.52|0.5|0.32|0.3881|43|486
13838|2012-08-04|18|No|No|clear|0.86|0.7879|0.41|0.3284|169|321
17299|2012-12-28|15|No|Yes|misty|0.3|0.3182|0.49|0.0|74|151
1133|2011-02-19|22|No|No|clear|0.3|0.2576|0.28|0.4925|2|42
10643|2012-03-24|13|No|No|light snow/rain|0.52|0.5|0.94|0.2537|62|134
12147|2012-05-26|7|No|No|misty|0.62|0.5606|0.88|0.1642|10|44
10522|2012-03-19|12|No|Yes|clear|0.6|0.6061|0.64|0.2537|71|211
10828|2012-04-01|6|No|No|misty|0.36|0.3485|0.76|0.1343|9|88
6243|2011-09-22|16|No|Yes|misty|0.68|0.6364|0.74|0.1343|39|262
14340|2012-08-25|16|No|No|misty|0.66|0.6212|0.74|0.2985|174|260
15563|2012-10-15|15|No|Yes|clear|0.6|0.5758|0.78|0.3284|70|190
2872|2011-05-04|13|No|Yes|misty|0.46|0.4545|0.59|0.4478|15|128
12939|2012-06-28|7|No|Yes|clear|0.62|0.6061|0.61|0.1045|24|484
7424|2011-11-10|22|No|Yes|clear|0.36|0.3333|0.53|0.2836|5|84
12997|2012-06-30|17|No|No|clear|0.88|0.7727|0.32|0.1343|131|231
13758|2012-08-01|10|No|Yes|clear|0.72|0.6818|0.66|0.0896|61|175
10153|2012-03-04|2|No|No|misty|0.36|0.3485|0.4|0.1642|14|66
13607|2012-07-26|3|No|Yes|clear|0.66|0.6212|0.69|0.2239|0|8
15480|2012-10-12|4|No|Yes|clear|0.36|0.3636|0.76|0.1045|0|8
5521|2011-08-22|22|No|Yes|clear|0.64|0.6212|0.38|0.2985|32|121
9409|2012-02-01|22|No|Yes|clear|0.5|0.4848|0.55|0.194|7|133
1914|2011-03-25|12|No|Yes|clear|0.32|0.303|0.42|0.2537|37|108
14161|2012-08-18|5|No|No|clear|0.6|0.5758|0.78|0.2537|2|7
9257|2012-01-26|14|No|Yes|misty|0.4|0.4091|0.71|0.1045|16|112
3787|2011-06-11|16|No|No|misty|0.8|0.7273|0.46|0.194|169|225
12603|2012-06-14|7|No|Yes|clear|0.6|0.6061|0.6|0.2836|26|480
14049|2012-08-13|13|No|Yes|clear|0.78|0.697|0.4|0.1642|79|175
8346|2011-12-19|9|No|Yes|clear|0.22|0.2121|0.69|0.2239|17|166
2162|2011-04-04|22|No|Yes|misty|0.68|0.6364|0.36|0.4627|17|58
3009|2011-05-10|6|No|Yes|clear|0.42|0.4242|0.67|0.1343|9|103
1106|2011-02-18|19|No|Yes|clear|0.62|0.6212|0.29|0.5821|16|146
13940|2012-08-09|0|No|Yes|clear|0.72|0.697|0.74|0.194|16|51
693|2011-02-01|5|No|Yes|light snow/rain|0.14|0.2121|0.93|0.0|0|3
14808|2012-09-14|4|No|Yes|clear|0.54|0.5152|0.77|0.0|1|11
4957|2011-07-30|10|No|No|clear|0.82|0.7424|0.41|0.2985|79|182
8308|2011-12-17|19|No|No|light snow/rain|0.24|0.2121|0.65|0.3284|11|95
17072|2012-12-19|2|No|Yes|clear|0.28|0.303|0.65|0.0896|1|2
4370|2011-07-05|23|No|Yes|clear|0.74|0.697|0.66|0.1642|19|54
2766|2011-04-30|3|No|No|misty|0.42|0.4242|0.54|0.194|4|13
3930|2011-06-17|15|No|Yes|clear|0.78|0.697|0.43|0.2239|62|181
16241|2012-11-14|10|No|Yes|clear|0.32|0.2879|0.45|0.3582|18|153
11623|2012-05-04|11|No|Yes|misty|0.7|0.6515|0.61|0.0|77|181
3697|2011-06-07|22|No|Yes|clear|0.7|0.6515|0.65|0.1343|27|126
7779|2011-11-25|17|No|Yes|clear|0.5|0.4848|0.34|0.1045|57|127
13650|2012-07-27|22|No|Yes|clear|0.78|0.7424|0.59|0.1343|48|151
629|2011-01-29|11|No|No|misty|0.18|0.197|0.64|0.1343|4|60
2452|2011-04-17|1|No|No|clear|0.42|0.4242|0.67|0.2239|6|25
13485|2012-07-21|1|No|No|misty|0.62|0.5758|0.83|0.2537|10|62
15541|2012-10-14|17|No|No|clear|0.64|0.6212|0.44|0.194|193|346
3825|2011-06-13|6|No|Yes|clear|0.54|0.5152|0.64|0.4179|7|98
4423|2011-07-08|4|No|Yes|clear|0.7|0.6667|0.79|0.2537|7|4
10845|2012-04-01|23|No|No|light snow/rain|0.46|0.4545|0.72|0.0|10|53
8904|2012-01-11|20|No|Yes|light snow/rain|0.32|0.3182|0.93|0.1642|2|55
3744|2011-06-09|21|No|Yes|light snow/rain|0.76|0.697|0.52|0.0|29|142
2177|2011-04-05|13|No|Yes|misty|0.36|0.3333|0.63|0.4179|5|51
6690|2011-10-11|7|No|Yes|misty|0.52|0.5|0.88|0.0896|19|333
8859|2012-01-09|22|No|Yes|misty|0.2|0.2273|0.92|0.1045|8|54
3319|2011-05-23|4|No|Yes|misty|0.54|0.5152|0.94|0.0|2|2
13714|2012-07-30|14|No|Yes|clear|0.8|0.7424|0.49|0.2239|87|167
9654|2012-02-12|4|No|No|misty|0.1|0.0455|0.46|0.7164|0|1
7433|2011-11-11|7|Yes|No|clear|0.28|0.2727|0.45|0.2537|5|116
2788|2011-05-01|1|No|No|clear|0.42|0.4242|0.69|0.1045|9|50
12298|2012-06-01|14|No|Yes|light snow/rain|0.72|0.6818|0.66|0.2836|55|199
1197|2011-02-22|21|No|Yes|clear|0.2|0.197|0.47|0.2537|2|80
1677|2011-03-15|11|No|Yes|misty|0.34|0.3182|0.57|0.2239|27|51
3948|2011-06-18|9|No|No|clear|0.7|0.6515|0.61|0.2239|62|156
7619|2011-11-19|1|No|No|clear|0.26|0.2273|0.52|0.2985|1|34
4445|2011-07-09|2|No|No|clear|0.64|0.5758|0.89|0.1642|12|43
16141|2012-11-10|6|No|No|clear|0.24|0.2576|0.93|0.0896|5|11
10853|2012-04-02|8|No|Yes|clear|0.36|0.3333|0.57|0.3284|36|553
15058|2012-09-24|14|No|Yes|clear|0.6|0.6061|0.28|0.0|77|226
5723|2011-08-31|21|No|Yes|clear|0.66|0.6212|0.61|0.0896|27|174
14736|2012-09-11|4|No|Yes|clear|0.48|0.4697|0.72|0.1045|1|8
10696|2012-03-26|18|No|Yes|clear|0.44|0.4394|0.26|0.4478|90|594
17153|2012-12-22|11|No|No|clear|0.28|0.2576|0.41|0.3582|29|130
2370|2011-04-13|15|No|Yes|misty|0.44|0.4394|0.72|0.2836|12|69
4968|2011-07-30|21|No|No|clear|0.8|0.7424|0.49|0.1642|82|123
2218|2011-04-07|6|No|Yes|clear|0.32|0.303|0.81|0.2537|5|59
8149|2011-12-11|4|No|No|clear|0.16|0.1667|0.59|0.1642|0|5
10411|2012-03-14|21|No|Yes|clear|0.6|0.6212|0.4|0.0896|47|241
3327|2011-05-23|12|No|Yes|clear|0.68|0.6364|0.69|0.3881|65|139
14019|2012-08-12|7|No|No|clear|0.64|0.6061|0.65|0.1343|9|30
3584|2011-06-03|5|No|Yes|clear|0.52|0.5|0.48|0.3582|4|24
17374|2012-12-31|18|No|Yes|misty|0.26|0.2727|0.48|0.1343|10|112
14108|2012-08-16|0|No|Yes|clear|0.66|0.6212|0.69|0.0|13|63
3620|2011-06-04|17|No|No|misty|0.72|0.6515|0.34|0.2537|142|202
6218|2011-09-21|15|No|Yes|misty|0.66|0.6212|0.74|0.1045|43|142
2469|2011-04-17|18|No|No|clear|0.56|0.5303|0.3|0.3881|102|175
12425|2012-06-06|21|No|Yes|clear|0.54|0.5152|0.73|0.1642|38|260
11308|2012-04-21|8|No|No|clear|0.52|0.5|0.81|0.2537|52|149
8278|2011-12-16|13|No|Yes|misty|0.34|0.303|0.39|0.3582|12|125
16022|2012-11-05|6|No|Yes|misty|0.3|0.2879|0.49|0.2836|4|135
5974|2011-09-11|10|No|No|clear|0.7|0.6515|0.65|0.0|120|214
10994|2012-04-08|5|No|No|clear|0.38|0.3939|0.46|0.0|4|8
11864|2012-05-14|12|No|Yes|misty|0.56|0.5303|0.88|0.2836|53|132
3668|2011-06-06|17|No|Yes|clear|0.78|0.6818|0.33|0.2836|63|516
12475|2012-06-08|23|No|Yes|clear|0.64|0.6212|0.57|0.1642|52|163
5159|2011-08-07|20|No|No|clear|0.72|0.7121|0.84|0.1343|50|133
7595|2011-11-18|1|No|Yes|clear|0.26|0.2273|0.44|0.3284|0|10
6977|2011-10-23|7|No|No|clear|0.34|0.3485|0.87|0.0896|3|18
12783|2012-06-21|19|No|Yes|clear|0.88|0.803|0.39|0.2239|84|415
